Date,Fob,Fob.ln,Fob.ma9,Fob.ma9.res,Fob.ma9.res.lag1,Fob.ln.ma9,Fob.ln.ma9.res,Fob.ln.ma9.res.lag1,Fob.dif7,Fob.dif7.lag1,Fob.ln.dif7,Fob.ln.dif7.lag1,Card,Card.ln,Card.ma9,Card.ma9.res,Card.ma9.res.lag1,Card.ln.ma9,Card.ln.ma9.res,Card.ln.ma9.res.lag1,Card.dif7,Card.dif7.lag1,Card.ln.dif7,Card.ln.dif7.lag1,Max.air.temp,Max.air.temp.ln,Max.air.temp.ma9,Max.air.temp.ma9.res,Max.air.temp.ma9.res.lag1,Max.air.temp.ma9.res.lead1,Max.air.temp.ln.ma9,Max.air.temp.ln.ma9.res,Max.air.temp.ln.ma9.res.lag1,Max.air.temp.ln.ma9.res.lead1,Max.air.temp.dif7,Max.air.temp.dif7.lag1,Max.air.temp.dif7.lead1,Max.air.temp.ln.dif7,Max.air.temp.ln.dif7.lag1,Max.air.temp.ln.dif7.lead1,Percip,Percip.light,Percip.light.lag1,Percip.light.lead1,Percip.heavy,Percip.heavy.lag1,Percip.heavy.lead1,Percip.dif7,Percip.dif7.lag1,Percip.dif7.lead1,Rel.humid,Rel.humid.ln,Rel.humid.ma9,Rel.humid.ma9.res,Rel.humid.ma9.res.lag1,Rel.humid.ma9.res.lead1,Rel.humid.ln.ma9,Rel.humid.ln.ma9.res,Rel.humid.ln.ma9.res.lag1,Rel.humid.ln.ma9.res.lead1,Rel.humid.dif7,Rel.humid.dif7.lag1,Rel.humid.dif7.lead1,Rel.humid.ln.dif7,Rel.humid.ln.dif7.lag1,Rel.humid.ln.dif7.lead1,Avg.wind,Avg.wind.ln,Avg.wind.ma9,Avg.wind.ma9.res,Avg.wind.ma9.res.lag1,Avg.wind.ma9.res.lead1,Avg.wind.ln.ma9,Avg.wind.ln.ma9.res,Avg.wind.ln.ma9.res.lag1,Avg.wind.ln.ma9.res.lead1,Avg.wind.dif7,Avg.wind.dif7.lag1,Avg.wind.dif7.lead1,Avg.wind.ln.dif7,Avg.wind.ln.dif7.lag1,Avg.wind.ln.dif7.lead1,Daylight,Daylight.ln,Daylight.ma9,Daylight.ma9.res,Daylight.ma9.res.lag1,Daylight.ma9.res.lead1,Daylight.ln.ma9,Daylight.ln.ma9.res,Daylight.ln.ma9.res.lag1,Daylight.ln.ma9.res.lead1,Daylight.dif7,Daylight.dif7.lag1,Daylight.dif7.lead1,Daylight.ln.dif7,Daylight.ln.dif7.lag1,Daylight.ln.dif7.lead1,Ozone.mean,Ozone.mean.ln,Ozone.mean.ma9,Ozone.mean.ma9.res,Ozone.mean.ma9.res.lag1,Ozone.mean.ma9.res.lead1,Ozone.mean.ln.ma9,Ozone.mean.ln.ma9.res,Ozone.mean.ln.ma9.res.lag1,Ozone.mean.ln.ma9.res.lead1,Ozone.mean.dif7,Ozone.mean.dif7.lag1,Ozone.mean.dif7.lead1,Ozone.mean.ln.dif7,Ozone.mean.ln.dif7.lag1,Ozone.mean.ln.dif7.lead1,NOX.mean,NOX.mean.ln,NOX.mean.ma9,NOX.mean.ma9.res,NOX.mean.ma9.res.lag1,NOX.mean.ma9.res.lead1,NOX.mean.ln.ma9,NOX.mean.ln.ma9.res,NOX.mean.ln.ma9.res.lag1,NOX.mean.ln.ma9.res.lead1,NOX.mean.dif7,NOX.mean.dif7.lag1,NOX.mean.dif7.lead1,NOX.mean.ln.dif7,NOX.mean.ln.dif7.lag1,NOX.mean.ln.dif7.lead1,PM10.mean,PM10.mean.ln,PM10.mean.ma9,PM10.mean.ma9.res,PM10.mean.ma9.res.lag1,PM10.mean.ma9.res.lead1,PM10.mean.ln.ma9,PM10.mean.ln.ma9.res,PM10.mean.ln.ma9.res.lag1,PM10.mean.ln.ma9.res.lead1,PM10.mean.dif7,PM10.mean.dif7.lag1,PM10.mean.dif7.lead1,PM10.mean.ln.dif7,PM10.mean.ln.dif7.lag1,PM10.mean.ln.dif7.lead1,Bank.hol,Red.Alert,Purple.Alert
16/08/2015,5715,8.650849576,5640.777778,0.013158154,0.025766156,8.620612482,0.003507534,0.003735807,-587,-81,-0.097772746,-0.011767405,21659,9.983176351,21025.33333,0.030138246,0.003214784,9.882145084,0.010223617,0.004066139,-8420,-4868,-0.328406181,-0.19076236,18.95,2.941803932,20.06111111,-0.05538632,-0.052718136,0.023622047,2.989854969,-0.01607136,-0.014611665,0.01008331,-5.1,-3.4,-2.6,-0.238331065,-0.163039627,-0.125163143,0,0,0,0,0,0,0,0,0,0,64.125,4.160834303,66.93935185,-0.042043309,-0.030156253,-0.274002461,4.194589751,-0.008047378,-0.006403824,-0.072006487,5.89166667,-2.6875,-21.4625,0.096376375,-0.041393185,-0.329999722,3.791666667,1.332805676,6.987721418,-0.457381535,-0.02083941,-0.399496524,1.901313052,-0.29900777,0.00776588,-0.217932057,-3,1.25,-4.666666666,-0.582890694,0.191667419,-0.655247908,52482,10.86822553,52256.77778,0.004309914,0.004500707,0.004126277,10.86127504,0.000639933,0.000651923,0.000628591,-1471,-1460,-1482,-0.027643044,-0.027328708,-0.027960393,26,3.258096538,39.33333333,-0.338983051,-0.240963855,-0.155102041,3.601776403,-0.095419545,-0.054629073,-0.030127379,-32,-20,-7,-0.802346473,-0.538996501,-0.265703166,57,4.043051268,49.55555556,0.150224215,-0.002016129,0.358823529,3.85738927,0.048131517,0.010654431,0.100011922,29,5,47,0.710846758,0.09531018,0.94260804,15,2.708050201,,,,,,,,,1,-4,11,0.068992871,-0.211309094,0.798507696,0,0,0
17/08/2015,15190,9.628392596,12956.77778,0.172359383,0.013158154,9.369755748,0.027603371,0.003507534,96,-587,0.006340003,-0.097772746,16013,9.681156171,11724.11111,0.36581783,0.030138246,9.29877976,0.041121139,0.010223617,-8,-8420,-0.000499469,-0.328406181,19.5,2.970414466,19.05,0.023622047,-0.05538632,0.016201173,2.940761853,0.01008331,-0.01607136,0.008058291,-2.6,-5.1,-1.31666667,-0.125163143,-0.238331065,-0.067230757,0,0,0,0,0,0,0,0,0,-0.8,54.89583333,4.00543745,75.61435185,-0.274002461,-0.042043309,-0.116340144,4.316234322,-0.072006487,-0.008047378,-0.027596327,-21.4625,5.89166667,-4.82916667,-0.329999722,0.096376375,-0.075180462,5.041666667,1.617736715,8.39573269,-0.399496524,-0.457381535,-0.054081633,2.068537306,-0.217932057,-0.29900777,0.017227205,-4.666666666,-3,4.583333333,-0.655247908,-0.582890694,0.763527977,52266,10.86410134,52051.22222,0.004126277,0.004309914,0.003945564,10.85727655,0.000628591,0.000639933,0.000617437,-1482,-1471,-1492,-0.027960393,-0.027643044,-0.028262133,23,3.135494216,27.22222222,-0.155102041,-0.338983051,,3.232892802,-0.030127379,-0.095419545,,-7,-32,11,-0.265703166,-0.802346473,0.476924072,77,4.343805422,56.66666667,0.358823529,0.150224215,,3.948871223,0.100011922,0.048131517,,47,29,-9,0.94260804,0.710846758,-0.135545492,20,2.995732274,,,,,,,,,11,1,3,0.798507696,0.068992871,0.171850257,0,0,0
18/08/2015,15606,9.655410735,15422.11111,0.011923717,0.172359383,9.637806944,0.001826535,0.027603371,758,96,0.04979028,0.006340003,14217,9.562193711,13042.66667,0.090037825,0.36581783,9.446364156,0.012261813,0.041121139,-789,-8,-0.054011689,-0.000499469,18.93333333,2.940924037,18.63148148,0.016201173,0.023622047,0.083185841,2.917414662,0.008058291,0.01008331,0.029412876,-1.31666667,-2.6,-0.15,-0.067230757,-0.125163143,-0.00732604,0,0,0,1,0,0,0,-0.8,0,2.6,61.85,4.124712099,69.99299517,-0.116340144,-0.274002461,-0.006412696,4.241769353,-0.027596327,-0.072006487,9.35E-05,-4.82916667,-21.4625,6.34166666,-0.075180462,-0.329999722,0.091508166,8.583333333,2.149822338,9.074074074,-0.054081633,-0.399496524,-0.029080675,2.11341412,0.017227205,-0.217932057,-0.000562976,4.583333333,-4.666666666,-1.125,0.763527977,-0.655247908,-0.129677823,52049,10.85994086,51844.44444,0.003945564,0.004126277,0.003782915,10.85323967,0.000617437,0.000628591,0.000607944,-1492,-1482,-1501,-0.028262133,-0.027960393,-0.0285481,29,3.36729583,,,-0.155102041,,,,-0.030127379,,11,-7,6,0.476924072,-0.265703166,0.162518929,62,4.127134385,,,0.358823529,,,,0.100011922,,-9,47,-19,-0.135545492,0.94260804,-0.396881364,19,2.944438979,,,,,,,,,3,11,-2,0.171850257,0.798507696,-0.133531393,0,0,0
19/08/2015,14438,9.577618899,14781.55556,-0.023242179,0.011923717,9.590599114,-0.001353431,0.001826535,-1276,758,-0.084688415,0.04979028,12716,9.450616322,12625.22222,0.007190192,0.090037825,9.381321555,0.007386461,0.012261813,-3306,-789,-0.231101735,-0.054011689,20.4,3.015534901,18.83333333,0.083185841,0.016201173,0.06460177,2.929373598,0.029412876,0.008058291,0.023668014,-0.15,-1.31666667,-0.75,-0.00732604,-0.067230757,-0.036723833,3.4,1,0,1,0,0,0,2.6,-0.8,-8.4,72.52083333,4.283873877,72.98888889,-0.006412696,-0.116340144,0.16763212,4.283473533,9.35E-05,-0.027596327,0.037958527,6.34166666,-4.82916667,0.65416667,0.091508166,-0.075180462,0.007835349,8.125,2.094945728,8.368357488,-0.029080675,-0.054081633,-0.078932642,2.096125797,-0.000562976,0.017227205,-0.037981584,-1.125,4.583333333,-0.840909091,-0.129677823,0.763527977,-0.107505453,51831,10.8557437,51635.66667,0.003782915,0.003945564,0.003616848,10.84914803,0.000607944,0.000617437,0.000598076,-1501,-1492,-1510,-0.0285481,-0.028262133,-0.028836951,40,3.688879454,,,,,,,,,6,11,-3,0.162518929,0.476924072,-0.139761942,39,3.663561646,,,,,,,,,-19,-9,-37,-0.396881364,-0.135545492,-0.721318058,14,2.63905733,,,,,,,,,-2,3,-21,-0.133531393,0.171850257,-1.287854288,0,0,0
20/08/2015,14916,9.610189741,15465.22222,-0.035513374,-0.023242179,9.642772597,-0.003378992,-0.001353431,1832,-1276,0.131044353,-0.084688415,13192,9.487365864,15710.88889,-0.160327586,0.007190192,9.566932482,-0.008316837,0.007386461,3666,-3306,0.325585683,-0.231101735,20.05,2.998229154,18.83333333,0.06460177,0.083185841,0.21879436,2.928907724,0.023668014,0.029412876,0.069617261,-0.75,-0.15,2.8,-0.036723833,-0.00732604,0.124883657,1,1,1,0,0,0,0,-8.4,2.6,-2,83.81666667,4.428631874,71.78345411,0.16763212,-0.006412696,-0.012872903,4.26667517,0.037958527,9.35E-05,-0.001493521,0.65416667,6.34166666,-15.8375,0.007835349,0.091508166,-0.203938769,7.409090909,2.002707747,8.044027229,-0.078932642,-0.029080675,0.161222296,2.081776932,-0.037981584,-0.000562976,0.096722547,-0.840909091,-1.125,1.041666666,-0.107505453,-0.129677823,0.14518201,51612,10.85150948,51426,0.003616848,0.003782915,0.00346255,10.84502333,0.000598076,0.000607944,0.000589233,-1510,-1501,-1518,-0.028836951,-0.0285481,-0.029109839,20,2.995732274,,,,-0.04,,,,0.008745112,-3,6,-2,-0.139761942,0.162518929,-0.080042708,35,3.555348061,,,,-0.475460123,,,,-0.138218795,-37,-19,-13,-0.721318058,-0.396881364,-0.294239473,8,2.079441542,,,,,,,,,-21,-2,-16,-1.287854288,-0.133531393,-1.021651248,0,0,0
21/08/2015,14049,9.550306498,13324.55556,0.054369126,-0.035513374,9.485829445,0.006797197,-0.003378992,2408,1832,0.18801787,0.131044353,17101,9.74689222,13498.88889,0.266845008,-0.160327586,9.447402905,0.031700703,-0.008316837,6709,3666,0.498100662,0.325585683,23.85,3.171784217,19.56851852,0.21879436,0.06460177,0.339114945,2.96534502,0.069617261,0.023668014,0.102141664,2.8,-0.75,7.25,0.124883657,-0.036723833,0.320345879,0,0,1,0,0,0,0,-2,-8.4,0,70.00833333,4.248614283,70.9212963,-0.012872903,0.16763212,-0.055091107,4.254969167,-0.001493521,0.037958527,-0.012794755,-15.8375,0.65416667,-0.06666667,-0.203938769,0.007835349,-0.001048905,7.708333333,2.042301995,6.638120334,0.161222296,-0.078932642,-0.012811832,1.862186567,0.096722547,-0.037981584,0.019282448,1.041666666,-0.840909091,-0.514492754,0.14518201,-0.107505453,-0.074496941,51392,10.8472378,51214.66667,0.00346255,0.003616848,0.003309224,10.84085001,0.000589233,0.000598076,0.000580455,-1518,-1510,-1526,-0.029109839,-0.028836951,-0.029385563,24,3.17805383,25,-0.04,,0.060606061,3.150502335,0.008745112,,0.038971903,-2,-3,7,-0.080042708,-0.139761942,0.223143551,38,3.63758616,72.44444444,-0.475460123,,0.171122995,4.221008929,-0.138218795,,0.04684554,-13,-37,18,-0.294239473,-0.721318058,0.283126256,9,2.197224577,,,,,,,,,-16,-21,-2,-1.021651248,-1.287854288,-0.125163143,0,0,0
22/08/2015,7138,8.873187904,6664.444444,0.071057019,0.054369126,8.797201833,0.008637527,0.006797197,295,2408,0.042206393,0.18801787,29588,10.29512415,22498,0.315139123,0.266845008,9.985405568,0.031017126,0.031700703,6426,6709,0.244855869,0.498100662,26.45,3.275256158,19.75185185,0.339114945,0.21879436,0.201704545,2.971719758,0.102141664,0.069617261,0.06505165,7.25,2.8,4.55,0.320345879,0.124883657,0.21519649,0,0,0,0,0,0,1,0,-2,6,63.525,4.151433529,67.2287037,-0.055091107,-0.012872903,-0.037926507,4.205238526,-0.012794755,-0.001493521,-0.007614169,-0.06666667,-15.8375,3.05,-0.001048905,-0.203938769,0.046466851,6.652173913,1.894943705,6.738506528,-0.012811832,0.161222296,0.429626893,1.859095787,0.019282448,0.096722547,0.210871986,-0.514492754,1.041666666,5.55615942,-0.074496941,0.14518201,0.902338136,51171,10.84292824,51002.22222,0.003309224,0.00346255,0.003148156,10.83663806,0.000580455,0.000589233,0.000570941,-1526,-1518,-1534,-0.029385563,-0.029109839,-0.029664749,35,3.555348061,33,0.060606061,-0.04,0.372434018,3.421986728,0.038971903,0.008745112,0.10684933,7,-2,26,0.223143551,-0.080042708,0.693147181,73,4.290459441,62.33333333,0.171122995,-0.475460123,-0.130901288,4.098464653,0.04684554,-0.138218795,-0.025833528,18,-13,-12,0.283126256,-0.294239473,-0.236388778,15,2.708050201,,,,,,,,,-2,-16,1,-0.125163143,-1.021651248,0.064538521,0,0,0
23/08/2015,5131,8.543055851,5606.333333,-0.084785065,0.071057019,8.615272886,-0.008382443,0.008637527,-584,295,-0.107793725,0.042206393,17758,9.784591398,20428.88889,-0.130740781,0.315139123,9.856671828,-0.007312857,0.031017126,-3901,6426,-0.198584954,0.244855869,23.5,3.157000421,19.55555556,0.201704545,0.339114945,-0.091320072,2.964175888,0.06505165,0.102141664,-0.030204673,4.55,7.25,-2.75,0.21519649,0.320345879,-0.152016207,6,0,0,0,1,0,1,6,0,16.6,67.175,4.207301155,69.82314815,-0.037926507,-0.055091107,0.153066528,4.23958205,-0.007614169,-0.012794755,0.03533777,3.05,-0.06666667,33.43333334,0.046466851,-0.001048905,0.475632916,9.347826087,2.235143812,6.538647343,0.429626893,-0.012811832,-0.155512385,1.845896048,0.210871986,0.019282448,-0.052703253,5.55615942,-0.514492754,1.958333333,0.902338136,-0.074496941,0.328173434,50948,10.83856078,50788.11111,0.003148156,0.003309224,0.00300776,10.83237614,0.000570941,0.000580455,0.000563312,-1534,-1526,-1541,-0.029664749,-0.029385563,-0.029927178,52,3.951243719,37.88888889,0.372434018,0.060606061,-0.496,3.569811728,0.10684933,0.038971903,-0.189391008,26,7,-9,0.693147181,0.223143551,-0.496436886,45,3.80666249,51.77777778,-0.130901288,0.171122995,0.591254753,3.907609839,-0.025833528,0.04684554,0.137490842,-12,18,16,-0.236388778,0.283126256,0.188794071,16,2.772588722,,,,,,,,,1,-2,-9,0.064538521,-0.125163143,-0.597837001,0,0,0
24/08/2015,9261,9.133567313,12786.44444,-0.27571734,-0.084785065,9.357231333,-0.023902799,-0.008382443,-5929,-584,-0.494825282,-0.107793725,5848,8.673855001,10958.33333,-0.466342205,-0.130740781,9.223348988,-0.059576406,-0.007312857,-10165,-3901,-1.00730117,-0.198584954,16.75,2.818398258,18.43333333,-0.091320072,0.201704545,0.003886146,2.906178428,-0.030204673,0.06505165,0.004171743,-2.75,4.55,-1.23333333,-0.152016207,0.21519649,-0.067359397,16.6,0,0,1,1,1,0,16.6,6,4,88.32916667,4.481070366,76.6037037,0.153066528,-0.037926507,0.132703384,4.328124113,0.03533777,-0.007614169,0.030977895,33.43333334,3.05,20.71666667,0.475632916,0.046466851,0.288893949,7,1.945910149,8.28904992,-0.155512385,0.429626893,0.255585831,2.054171679,-0.052703253,0.210871986,0.154766974,1.958333333,5.55615942,2.083333337,0.328173434,0.902338136,0.217301276,50725,10.83417416,50572.88889,0.00300776,0.003148156,0.002879441,10.82807458,0.000563312,0.000570941,0.000556713,-1541,-1534,-1547,-0.029927178,-0.029664749,-0.030172643,14,2.63905733,27.77777778,-0.496,0.372434018,,3.255647737,-0.189391008,0.10684933,,-9,26,-3,-0.496436886,0.693147181,-0.109199292,93,4.532599493,58.44444444,0.591254753,-0.130901288,,3.984734933,0.137490842,-0.025833528,,16,-12,-21,0.188794071,-0.236388778,-0.413562318,11,2.397895273,,,,,,,,,-9,1,-8,-0.597837001,0.064538521,-0.546543706,0,0,0
25/08/2015,14206,9.56141969,14676.55556,-0.032061716,-0.27571734,9.584626617,-0.002421266,-0.023902799,-1400,-5929,-0.093991045,-0.494825282,9797,9.189831495,11780.66667,-0.168383227,-0.466342205,9.334015388,-0.015447145,-0.059576406,-4420,-10165,-0.372362215,-1.00730117,17.7,2.87356464,17.63148148,0.003886146,-0.091320072,0.06223176,2.861626668,0.004171743,-0.030204673,0.02298046,-1.23333333,-2.75,-1.15,-0.067359397,-0.152016207,-0.05802384,4,1,0,0,0,1,1,4,16.6,8.2,82.56666667,4.413606048,72.89345813,0.132703384,0.153066528,0.118219724,4.280989988,0.030977895,0.03533777,0.027294995,20.71666667,33.43333334,10.54166667,0.288893949,0.475632916,0.13571946,10.66666667,2.367123614,8.495370371,0.255585831,-0.155512385,0.376060774,2.049871244,0.154766974,-0.052703253,0.165809432,2.083333337,1.958333333,3.39673913,0.217301276,0.328173434,0.349289882,50502,10.82976822,50357,0.002879441,0.00300776,0.00274346,10.8237425,0.000556713,0.000563312,0.000549429,-1547,-1541,-1554,-0.030172643,-0.029927178,-0.03044071,26,3.258096538,,,-0.496,,,,-0.189391008,,-3,-9,-7,-0.109199292,-0.496436886,-0.192371893,41,3.713572067,,,0.591254753,,,,0.137490842,,-21,16,-4,-0.413562318,0.188794071,-0.108213585,11,2.397895273,,,,,,,,,-8,-9,-2,-0.546543706,-0.597837001,-0.15415068,0,0,0
26/08/2015,12560,9.43827244,14766.77778,-0.149442066,-0.032061716,9.589728881,-0.01579361,-0.002421266,-1878,-1400,-0.139346459,-0.093991045,7887,8.972971113,12157.44444,-0.351261687,-0.168383227,9.347168042,-0.040033187,-0.015447145,-4829,-4420,-0.477645209,-0.372362215,19.25,2.957511061,18.12222222,0.06223176,0.003886146,-0.028796333,2.891072876,0.02298046,0.004171743,-0.007776553,-1.15,-1.23333333,-2,-0.05802384,-0.067359397,-0.105083469,11.6,0,1,1,1,0,0,8.2,4,-0.6,83.0625,4.419593336,74.28101852,0.118219724,0.132703384,0.038708418,4.302165746,0.027294995,0.030977895,0.010018059,10.54166667,20.71666667,-7.47916667,0.13571946,0.288893949,-0.093467575,11.52173913,2.44423561,8.372987118,0.376060774,0.255585831,0.09991144,2.096599619,0.165809432,0.154766974,0.048071682,3.39673913,2.083333337,1.840909091,0.349289882,0.217301276,0.221915804,50277,10.825303,50139.44444,0.00274346,0.002879441,0.00259742,10.81935853,0.000549429,0.000556713,0.000541177,-1554,-1547,-1561,-0.03044071,-0.030172643,-0.030711718,33,3.496507561,,,,,,,,,-7,-3,8,-0.192371893,-0.109199292,0.336472237,35,3.555348061,,,,,,,,,-4,-21,9,-0.108213585,-0.413562318,0.228841572,12,2.48490665,,,,,,,,,-2,-8,4,-0.15415068,-0.546543706,0.405465108,0,0,0
27/08/2015,14293,9.567525186,15133,-0.055507831,-0.149442066,9.621475304,-0.005607261,-0.01579361,-623,-1878,-0.042664555,-0.139346459,11925,9.386392316,15013.11111,-0.205694282,-0.351261687,9.515908617,-0.013610503,-0.040033187,-1267,-4829,-0.100973548,-0.477645209,18.05,2.893145685,18.58518519,-0.028796333,0.06223176,-0.014429049,2.91582072,-0.007776553,0.02298046,-0.001513253,-2,-1.15,-4.75,-0.105083469,-0.05802384,-0.222095882,0.4,1,0,0,0,1,0,-0.6,8.2,0,76.3375,4.335164299,73.49271337,0.038708418,0.118219724,-0.004955205,4.292165134,0.010018059,0.027294995,0.000275406,-7.47916667,10.54166667,-0.28333333,-0.093467575,0.13571946,-0.004055349,9.25,2.224623552,8.409767969,0.09991144,0.376060774,0.325208572,2.122587214,0.048071682,0.165809432,0.169070358,1.840909091,3.39673913,1,0.221915804,0.349289882,0.121978427,50051,10.82079776,49921.33333,0.00259742,0.00274346,0.002472508,10.81494497,0.000541177,0.000549429,0.000534793,-1561,-1554,-1567,-0.030711718,-0.03044071,-0.030965652,28,3.33220451,,,,0.429906542,,,,0.147348823,8,-7,10,0.336472237,-0.192371893,0.348306694,44,3.784189634,,,,-0.507913669,,,,-0.147234363,9,-4,0,0.228841572,-0.108213585,0,12,2.48490665,,,,,,,,,4,-2,2,0.405465108,-0.15415068,0.200670695,0,0,0
28/08/2015,13178,9.486304051,14063.11111,-0.062938499,-0.055507831,9.548282437,-0.006491051,-0.005607261,-871,-623,-0.064002446,-0.042664555,15331,9.637632201,14494,0.057748034,-0.205694282,9.558719024,0.008255623,-0.013610503,-1770,-1267,-0.109260019,-0.100973548,19.1,2.949688335,19.37962963,-0.014429049,-0.028796333,0.005872324,2.954158724,-0.001513253,-0.007776553,0.00627594,-4.75,-2,-6.78333333,-0.222095882,-0.105083469,-0.296331003,0,0,1,1,0,0,0,0,-0.6,2.6,69.725,4.244558934,70.07222222,-0.004955205,0.038708418,0.125122696,4.243390277,0.000275406,0.010018059,0.028569384,-0.28333333,-7.47916667,12.89166667,-0.004055349,-0.093467575,0.184767293,8.708333333,2.164280422,6.571292636,0.325208572,0.09991144,-0.332894593,1.851283293,0.169070358,0.048071682,-0.208337744,1,1.840909091,-2.606719368,0.121978427,0.221915804,-0.497349789,49825,10.81627215,49702.11111,0.002472508,0.00259742,0.002364496,10.81049077,0.000534793,0.000541177,0.000529986,-1567,-1561,-1572,-0.030965652,-0.030711718,-0.031202293,34,3.526360525,23.77777778,0.429906542,,0,3.073485982,0.147348823,,0.028683696,10,8,-4,0.348306694,0.336472237,-0.121360857,38,3.63758616,77.22222222,-0.507913669,,-0.147840532,4.265634077,-0.147234363,,-0.027254192,0,9,-16,0,0.228841572,-0.247408173,11,2.397895273,,,,,,,,,2,4,-2,0.200670695,0.405465108,-0.143100844,0,0,0
29/08/2015,4945,8.506132244,6692.222222,-0.261082517,-0.062938499,8.801135659,-0.03351879,-0.006491051,-2193,-871,-0.36705566,-0.064002446,14993,9.615338704,22375.88889,-0.329948407,0.057748034,9.979780626,-0.036518029,0.008255623,-14595,-1770,-0.679785448,-0.109260019,19.66666667,2.978925155,19.55185185,0.005872324,-0.014429049,-0.020898941,2.960346201,0.00627594,-0.001513253,-0.003669117,-6.78333333,-4.75,-4.5,-0.296331003,-0.222095882,-0.212561442,2.6,1,0,0,0,0,0,2.6,0,-6,76.41666667,4.336200823,67.91851852,0.125122696,-0.004955205,0.155576382,4.215759178,0.028569384,0.000275406,0.035408164,12.89166667,-0.28333333,12.17083333,0.184767293,-0.004055349,0.166514781,4.045454545,1.397593916,6.064190908,-0.332894593,0.325208572,-0.126244563,1.765391625,-0.208337744,0.169070358,-0.060760753,-2.606719368,1,-3.889492754,-0.497349789,0.121978427,-0.538000319,49599,10.81172595,49482,0.002364496,0.002472508,0.002242046,10.80599892,0.000529986,0.000534793,0.000523806,-1572,-1567,-1577,-0.031202293,-0.030965652,-0.031442297,31,3.433987204,31,0,0.429906542,-0.290909091,3.338234305,0.028683696,0.147348823,-0.075195267,-4,10,-26,-0.121360857,0.348306694,-0.693147181,57,4.043051268,66.88888889,-0.147840532,-0.507913669,0.217647059,4.156328648,-0.027254192,-0.147234363,0.061547089,-16,0,24,-0.247408173,0,0.427444015,13,2.564949357,,,,,,,,,-2,2,1,-0.143100844,0.200670695,0.060624622,0,0,0
30/08/2015,4730,8.461680481,5907.222222,-0.199285244,-0.261082517,8.678249683,-0.024955401,-0.03351879,-401,-2193,-0.081375369,-0.36705566,17547,9.772638274,21784,-0.194500551,-0.329948407,9.963412685,-0.019147497,-0.036518029,-211,-14595,-0.011953123,-0.679785448,19,2.944438979,19.40555556,-0.020898941,0.005872324,-0.085959009,2.955282254,-0.003669117,0.00627594,-0.028126518,-4.5,-6.78333333,-0.15,-0.212561442,-0.296331003,-0.008995563,0,0,1,0,0,0,1,-6,2.6,-2.6,79.34583333,4.373815936,68.66342592,0.155576382,0.125122696,0.161532913,4.224243239,0.035408164,0.028569384,0.036898102,12.17083333,12.89166667,1.125,0.166514781,0.184767293,0.012656023,5.458333333,1.697143493,6.246980676,-0.126244563,-0.332894593,-0.214016173,1.806934173,-0.060760753,-0.208337744,-0.106568545,-3.889492754,-2.606719368,-1.130434783,-0.538000319,-0.497349789,-0.176129587,49371,10.80711849,49260.55556,0.002242046,0.002364496,0.002132114,10.80146062,0.000523806,0.000529986,0.000518805,-1577,-1572,-1582,-0.031442297,-0.031202293,-0.03168447,26,3.258096538,36.66666667,-0.290909091,0,-0.210526316,3.523010232,-0.075195267,0.028683696,-0.055930104,-26,-4,6,-0.693147181,-0.121360857,0.356674944,69,4.234106505,56.66666667,0.217647059,-0.147840532,0.132550336,3.988618638,0.061547089,-0.027254192,0.045428531,24,-16,-18,0.427444015,-0.247408173,-0.21511138,17,2.833213344,,,,,,,,,1,-2,-2,0.060624622,-0.143100844,-0.200670695,0,0,0
31/08/2015,2735,7.913886715,12892.11111,-0.78785476,-0.199285244,9.363895163,-0.154850991,-0.024955401,-6526,-401,-1.219680598,-0.081375369,5909,8.684231891,10856.55556,-0.455720558,-0.194500551,9.214950256,-0.057593188,-0.019147497,61,-211,0.01037689,-0.011953123,16.6,2.809402695,18.16111111,-0.085959009,-0.020898941,0.03636942,2.890708253,-0.028126518,-0.003669117,0.015362352,-0.15,-4.5,0.4,-0.008995563,-0.212561442,0.022347299,14,0,0,1,1,0,0,-2.6,-6,-2.6,89.45416667,4.49372639,77.01388889,0.161532913,0.155576382,0.095483198,4.333816775,0.036898102,0.035408164,0.02273352,1.125,12.17083333,-1.4875,0.012656023,0.166514781,-0.018180004,5.869565217,1.769780562,7.467793881,-0.214016173,-0.126244563,-0.338879588,1.980880069,-0.106568545,-0.060760753,-0.175322895,-1.130434783,-3.889492754,-5.500000003,-0.176129587,-0.538000319,-0.724895879,49143,10.80248969,49038.44444,0.002132114,0.002242046,0.002028024,10.79688821,0.000518805,0.000523806,0.000514242,-1582,-1577,-1587,-0.03168447,-0.031442297,-0.031928842,20,2.995732274,25.33333333,-0.210526316,-0.290909091,,3.173210254,-0.055930104,-0.075195267,,6,-26,-10,0.356674944,-0.693147181,-0.485507816,75,4.317488114,66.22222222,0.132550336,0.217647059,,4.129874006,0.045428531,0.061547089,,-18,24,53,-0.21511138,0.427444015,0.829722716,9,2.197224577,,,,,,,,,-2,1,2,-0.200670695,0.060624622,0.167054085,1,0,0
